ID,X,Y,Z,Gradient_X,Gradient_Y,Gradient_Z,Magnitude
9030,5,9,22,291.924,1288.08,-37.2613,1321.27
9031,6,9,22,242.14,2237.23,-0.877603,2250.29
9032,7,9,22,326.89,1747.49,-206.139,1789.71
9033,8,9,22,392.401,-1050.96,668.986,1306.16
9034,9,9,22,-772.252,-885.044,-174.541,1187.49
9035,10,9,22,-919.359,-731.636,-303.094,1213.42
9036,11,9,22,104.287,1586.78,127.408,1595.29
9037,12,9,22,33.7515,1516.99,-383.273,1565.03
9038,13,9,22,489.966,-476.229,-203.054,712.806
9039,14,9,22,1812.39,-285.978,785.633,1995.94
9040,15,9,22,1367.09,-687.691,885.012,1767.8
9041,16,9,22,-1755.09,-1221.96,-1114.42,2411.53
9042,17,9,22,-1947.4,-1141.53,-775.483,2386.8
9043,18,9,22,469.253,76.61,332.428,580.151
9044,19,9,22,317.196,-437.254,201.67,576.607
9045,20,9,22,-86.209,-945.048,-108.218,955.122
9046,21,9,22,-2.5983,-1381.15,269.784,1407.25
9047,22,9,22,-251.123,729.182,89.356,776.373
9048,23,9,22,-400.063,-896.403,-113.741,988.193
9049,24,9,22,-849.98,-273.466,161.22,907.327
9050,0,10,22,-1547.82,-210.304,43.3924,1562.65
9051,1,10,22,-798.601,-781.826,10.1229,1117.64
9052,2,10,22,181.989,-1126.09,-484.351,1239.27
9053,3,10,22,1131.71,-170.119,-761.412,1374.57
9054,4,10,22,1310.27,-45.548,356.829,1358.75
9055,5,10,22,1123.93,-0.189914,-1.83797,1123.93
9056,6,10,22,908.217,316.207,187.622,979.82
9057,7,10,22,-1718.03,165.128,-160.942,1733.44
9058,8,10,22,-1713.24,-328.596,-692.835,1877.02
9059,9,10,22,454.711,-1006.89,-111.75,1110.44
9060,10,10,22,1621.07,1054.39,1897.77,2709.45
9061,11,10,22,1089.58,1518.21,899.793,2074.07
9062,12,10,22,-1767.27,1412.48,-1765.86,2869.95
9063,13,10,22,-1394.25,-151.586,-1806.36,2286.89
9064,14,10,22,184.689,-255.228,243.516,398.185
9065,15,10,22,-331.816,-1440.55,-58.6203,1479.44
9066,16,10,22,-709.041,-299.365,-179.634,790.334
9067,17,10,22,-49.5072,702.576,337.648,781.07
9068,18,10,22,509.184,1121.2,631.522,1383.9
9069,19,10,22,24.2727,369.717,146.602,398.462
9070,20,10,22,-282.801,516.785,52.6612,591.452
9071,21,10,22,727.946,349.588,214.827,835.624
9072,22,10,22,280.861,287.774,34.9736,403.633
9073,23,10,22,-168.762,723.605,-311.371,805.628
9074,24,10,22,682.314,682.628,34.6219,965.781
9075,0,11,22,-901.415,-501.761,5.96655,1031.67
9076,1,11,22,-479.142,954.253,8.29338,1067.82
9077,2,11,22,123.584,611.292,-245.35,670.185
9078,3,11,22,403.675,-86.76,-281.507,499.727
9079,4,11,22,558.893,-1101.47,196.038,1250.61
9080,5,11,22,653.679,-1390.41,-0.843183,1536.4
9081,6,11,22,407.458,-1348.46,-977.761,1714.75
9082,7,11,22,-317.913,-1004.92,-246.637,1082.48
9083,8,11,22,-779.621,607.372,-551.777,1131.89
9084,9,11,22,610.729,-112.194,555.801,833.362
9085,10,11,22,1605.74,937.059,1391.55,2322.26
9086,11,11,22,462.385,-920.929,303.665,1074.3
9087,12,11,22,-1636.04,-1371.69,-1469.55,2591.86
9088,13,11,22,-1177.75,67.681,-1128.25,1632.36
9089,14,11,22,523.421,382.858,112.929,658.257
9090,15,11,22,1322.95,138.434,172.159,1341.27
9091,16,11,22,388.04,1717.78,-2.26265,1761.07
9092,17,11,22,-526.836,1040.1,-1.42265,1165.92
9093,18,11,22,136.394,681.328,31.5033,695.56
9094,19,11,22,-287.219,422.216,39.0232,512.136
9095,20,11,22,-106.339,260.94,-149.916,319.174
9096,21,11,22,-231.609,1342.23,-14.2755,1362.14
9097,22,11,22,122.894,-431.414,-49.0034,451.245
9098,23,11,22,-5.20824,779.91,-60.0102,782.233
9099,24,11,22,-931.935,134.049,95.361,946.343
9100,0,12,22,1364.21,342.512,-201.977,1420.97
9101,1,12,22,314.452,1475.14,-285.334,1535.04
9102,2,12,22,-859.024,1978.53,750.3,2283.74
9103,3,12,22,-581.052,1577.26,-50.9474,1681.65
9104,4,12,22,6.61946,11.216,-22.0127,25.5769
9105,5,12,22,876.942,-9.52751,570.937,1046.46
9106,6,12,22,1293.7,-145.633,1129.59,1723.61
9107,7,12,22,237.795,92.9726,74.8237,266.062
9108,8,12,22,-820.515,485.516,-566.65,1109.08
9109,9,12,22,784.398,1126.9,772.548,1575.44
9110,10,12,22,812.339,661.064,554.041,1184.85
9111,11,12,22,-1219.18,-940.124,-1273.22,1997.83
9112,12,12,22,-778.663,-1057.67,-126.405,1319.45
9113,13,12,22,360.298,117.871,-12.6777,379.301
9114,14,12,22,255.442,325.667,-1.32971,413.897
9115,15,12,22,1003.11,201.528,257.21,1054.99
9116,16,12,22,192.63,-919.784,-2.47169,939.742
9117,17,12,22,-1085.96,-70.8507,-24.9555,1088.56
9118,18,12,22,-108.705,-389.691,-1.23539,404.57
9119,19,12,22,-396.116,-277.963,-5.47215,483.943
9120,20,12,22,637.215,-24.4656,196.67,667.324
9121,21,12,22,35.5925,468.806,-59.0398,473.847
9122,22,12,22,-281.46,-131.334,-177.115,357.545
9123,23,12,22,396.701,-428.012,54.1114,586.084
9124,24,12,22,-609.407,-24.398,335.175,695.927
9125,0,13,22,1363.84,207.35,-75.0858,1381.55
9126,1,13,22,1156.88,-83.8492,-220.979,1180.78
9127,2,13,22,225.701,1224.74,-93.3412,1248.86
9128,3,13,22,-1563.64,1545.04,13.8293,2198.25
9129,4,13,22,-1027.89,489.337,-295.656,1176.19
9130,5,13,22,496.83,1148.84,-276.72,1281.9
9131,6,13,22,509.958,563.818,138.143,772.678
9132,7,13,22,313.237,-687.174,159.352,771.828
9133,8,13,22,254.311,575.375,-184.581,655.592
9134,9,13,22,786.277,1208.06,70.6231,1443.13
9135,10,13,22,-461.288,-431.488,-2.33746,631.644
9136,11,13,22,-1256.34,-60.601,-429.195,1329.02
9137,12,13,22,-578.045,170.189,314.864,679.883
9138,13,13,22,205.587,382.535,366.992,568.579
9139,14,13,22,607.077,168.742,135.648,644.528
9140,15,13,22,77.5034,-12.5621,380.894,388.902
9141,16,13,22,115.661,-629.824,-259.714,691.019
9142,17,13,22,3.25697,156.224,260.135,303.458
9143,18,13,22,-70.7187,953.073,-176.501,971.855
9144,19,13,22,78.0064,250.282,11.9126,262.427
9145,20,13,22,640.43,518.202,-1.30804,823.824
9146,21,13,22,-338.477,170.174,-2.02056,378.854
9147,22,13,22,-773.923,519.694,-164.576,946.638
9148,23,13,22,101.728,266.047,106.217,303.992
9149,24,13,22,-124.707,-403.415,-95.5874,432.935
9150,0,14,22,781.806,-727.463,176.904,1082.46
9151,1,14,22,1331.84,-807.569,-64.0253,1558.87
9152,2,14,22,769.861,-745.207,15.0657,1071.56
9153,3,14,22,-1316.46,-949.766,314.822,1653.55
9154,4,14,22,-389.572,359.143,-144.994,549.339
9155,5,14,22,951.423,138.095,-122.946,969.222
9156,6,14,22,-542.314,-531.109,12.2215,759.164
9157,7,14,22,249.352,-1007.38,3.19927,1037.79
9158,8,14,22,1074.71,-178.489,-154.675,1100.36
9159,9,14,22,-222.465,622.768,7.30239,661.35
9160,10,14,22,-456.317,-1023.82,-1.81627,1120.91
9161,11,14,22,-617.499,88.6271,-35.7887,624.853
9162,12,14,22,-335.526,-151.389,35.7887,369.834
9163,13,14,22,358.851,828.213,316.039,956.343
9164,14,14,22,-139.656,338.301,-25.2504,366.863
9165,15,14,22,204.541,-216.7,-61.6055,304.288
9166,16,14,22,361.416,-726.408,22.6297,811.667
9167,17,14,22,496.937,-79.2844,174.912,532.754
9168,18,14,22,-14.6475,752.162,-80.0356,756.55
9169,19,14,22,-830.987,-236.583,-1.50339,864.01
9170,20,14,22,557.107,136.715,-121.071,586.274
9171,21,14,22,37.0846,-1029.32,100.995,1034.93
9172,22,14,22,-185.588,-238.804,249.537,392.095
9173,23,14,22,-526.407,201.496,-1.92634,563.657
9174,24,14,22,-1948.33,-495.133,25.201,2010.42
9175,0,15,22,1203.63,-955.563,41.3936,1537.38
9176,1,15,22,1139.14,-533.74,45.2682,1258.79
9177,2,15,22,83.5048,-1340.97,-1.43792,1343.57
9178,3,15,22,-459.292,-1906.45,-132.022,1965.44
9179,4,15,22,59.9698,373.352,47.4801,381.107
9180,5,15,22,-393.422,-1007.37,-79.5846,1084.39
9181,6,15,22,-635.517,-2316.34,-66.6415,2402.86
9182,7,15,22,665.857,-1193.77,95.8719,1370.28
9183,8,15,22,1884.46,-1483.33,1240.1,2699.87
9184,9,15,22,-59.0512,425.714,-17.1043,430.13
9185,10,15,22,-995.429,-1156.5,-1071.54,1864.56
9186,11,15,22,-383.917,-652.51,153.504,772.48
9187,12,15,22,161.54,-689.337,-96.272,714.527
9188,13,15,22,695.277,341.623,354.506,851.933
9189,14,15,22,-437.835,-16.4858,-137.65,459.259
9190,15,15,22,-987.205,-254.736,-89.6481,1023.48
9191,16,15,22,253.077,-2399.98,97.6294,2415.26
9192,17,15,22,1481.83,-471.415,-187.512,1566.27
9193,18,15,22,-228.017,-430.199,-1.8955,486.895
9194,19,15,22,-537.441,-898.155,261.941,1078.95
9195,20,15,22,-152.305,156.894,-169.292,276.536
9196,21,15,22,-713.996,-2316.98,-198.064,2432.57
9197,22,15,22,456.891,-1345.27,-109.721,1424.97
9198,23,15,22,-154.602,-1032.02,12.1252,1043.61
9199,24,15,22,-1517.96,-601.656,-14.3567,1632.92
9200,0,0,23,20.1786,1502.15,-6.63227,1502.3
9201,1,0,23,-2.24733,1947.0,15.14,1947.06
9202,2,0,23,-20.8071,863.826,40.9575,865.047
9203,3,0,23,-8.50985,427.618,22.6149,428.3
9204,4,0,23,-1.25146,464.013,2.36967,464.021
9205,5,0,23,-1.23307,32.7476,-0.726523,32.7789
9206,6,0,23,-0.107428,14.7448,1.22818,14.7963
9207,7,0,23,-0.0954454,3.28845,0.130592,3.29243
9208,8,0,23,-0.00894726,0.543429,0.0,0.543503
9209,9,0,23,0.0614031,0.714748,-0.582882,0.924331
9210,10,0,23,0.0645196,11.3282,-5.56203,12.6201
9211,11,0,23,0.568083,38.1519,-2.8189,38.2602
9212,12,0,23,7.684,80.4039,5.38107,80.9493
9213,13,0,23,5.12716,134.049,71.9433,152.221
9214,14,0,23,32.8188,384.326,57.3131,389.959
9215,15,0,23,12.9816,1760.83,5.23568,1760.89
9216,16,0,23,-39.5893,1159.06,-33.024,1160.2
9217,17,0,23,-18.7383,61.5021,-4.68211,64.4636
9218,18,0,23,-0.978057,2.44023,0.107004,2.63112
9219,19,0,23,0.0,24.6873,0.0,24.6873
9220,20,0,23,1.8867,20.8175,0.0461038,20.9029
9221,21,0,23,58.3229,57.2017,2.55529,81.732
9222,22,0,23,111.244,1359.74,36.0109,1364.76
9223,23,0,23,-39.5098,2370.95,-5.85088,2371.29
9224,24,0,23,-188.635,529.959,11.4751,562.647
9225,0,1,23,465.032,2131.68,-419.433,2221.76
9226,1,1,23,-321.409,2133.9,591.05,2237.45
9227,2,1,23,-780.5,953.446,1296.18,1788.39
9228,3,1,23,-208.416,1500.72,362.183,1557.81
9229,4,1,23,-198.687,1543.68,-84.6915,1558.71
9230,5,1,23,-225.867,145.39,-57.4785,274.696
9231,6,1,23,-14.837,224.046,49.8835,230.011
9232,7,1,23,-7.19615,158.7,4.66379,158.932
9233,8,1,23,-1.2958,68.051,-2.43323,68.1068
9234,9,1,23,5.45378,67.8555,-18.2227,70.4711
9235,10,1,23,18.7831,209.949,-129.953,247.627
9236,11,1,23,35.106,429.809,-13.9875,431.467
9237,12,1,23,55.6326,309.487,5.77392,314.5
9238,13,1,23,157.088,230.759,428.044,511.026
9239,14,1,23,846.211,459.338,276.006,1001.62
9240,15,1,23,400.347,1356.49,171.996,1424.75
9241,16,1,23,-889.255,997.01,-671.008,1495.01
9242,17,1,23,-597.047,158.316,-69.4646,621.574
9243,18,1,23,-19.3855,18.244,24.6102,36.2533
9244,19,1,23,9.18863,426.047,3.23838,426.158
9245,20,1,23,18.1439,490.356,-3.27464,490.703
9246,21,1,23,727.786,407.042,44.344,835.058
9247,22,1,23,1268.12,877.493,339.619,1579.07
9248,23,1,23,-454.403,1253.1,-67.1612,1334.64
9249,24,1,23,-2029.63,699.704,32.0815,2147.09
9250,0,2,23,24.6203,469.643,-1304.86,1387.02
9251,1,2,23,-1180.48,369.511,1315.33,1805.59
9252,2,2,23,-653.99,1035.19,1778.27,2159.06
9253,3,2,23,581.722,1171.87,-221.866,1326.99
9254,4,2,23,-1356.58,986.62,-5.85125,1677.43
9255,5,2,23,-1320.87,398.782,-85.6068,1382.4
9256,6,2,23,13.2026,807.813,31.9914,808.554
9257,7,2,23,-156.09,699.517,-199.124,743.868
9258,8,2,23,-90.8535,693.025,-128.858,710.733
9259,9,2,23,141.96,569.936,-152.871,606.918
9260,10,2,23,362.018,625.699,55.4828,725.006
9261,11,2,23,100.106,2037.42,379.176,2074.82
9262,12,2,23,-191.366,2917.39,-53.3171,2924.14
9263,13,2,23,154.979,618.429,-90.7961,643.985
9264,14,2,23,1158.55,553.197,617.866,1424.79
9265,15,2,23,550.654,315.744,156.189,653.689
9266,16,2,23,-1237.76,371.698,-484.661,1380.26
9267,17,2,23,-997.505,141.542,521.965,1134.68
9268,18,2,23,266.753,24.1652,309.733,409.482
9269,19,2,23,472.112,586.873,78.3428,757.263
9270,20,2,23,-17.1185,1024.43,-348.26,1082.15
9271,21,2,23,445.46,1127.61,-200.877,1228.94
9272,22,2,23,957.302,1017.55,335.105,1436.71
9273,23,2,23,-217.299,-707.857,-64.1257,743.231
9274,24,2,23,-1295.43,175.461,441.714,1379.87
9275,0,3,23,264.768,-1808.53,-669.374,1946.52
9276,1,3,23,244.137,-1330.73,34.3351,1353.38
9277,2,3,23,21.8593,-77.4758,6.20696,80.7394
9278,3,3,23,-256.984,-1131.1,147.697,1169.29
9279,4,3,23,-971.775,-1356.26,289.449,1693.39
9280,5,3,23,-404.675,329.387,655.03,837.45
9281,6,3,23,285.899,544.989,181.493,641.632
9282,7,3,23,-121.984,137.352,-393.149,433.949
9283,8,3,23,-130.877,665.976,16.1781,678.907
9284,9,3,23,-61.872,687.203,-625.114,931.044
9285,10,3,23,1486.27,2188.62,-264.43,2658.75
9286,11,3,23,2326.79,1954.31,1331.75,3317.66
9287,12,3,23,-1363.36,2587.55,-397.821,2951.68
9288,13,3,23,-2207.1,1011.17,-364.952,2454.99
9289,14,3,23,543.526,2439.68,824.53,2631.98
9290,15,3,23,218.848,455.994,442.966,672.342
9291,16,3,23,-1063.46,-374.291,-336.477,1176.54
9292,17,3,23,-944.579,-61.5054,-237.346,975.882
9293,18,3,23,425.946,-12.3375,97.3989,437.114
9294,19,3,23,1009.46,-286.626,-159.025,1061.34
9295,20,3,23,558.885,247.567,-537.252,813.807
9296,21,3,23,720.901,1854.62,-897.651,2182.9
9297,22,3,23,-567.353,152.299,53.6524,589.884
9298,23,3,23,-1296.49,-588.616,542.789,1523.8
9299,24,3,23,-262.992,-186.305,192.055,375.179
9300,0,4,23,980.21,-718.407,44.79,1216.11
9301,1,4,23,550.573,-385.819,-29.9228,672.965
9302,2,4,23,-454.355,-872.877,-141.252,994.136
9303,3,4,23,-697.059,-1147.56,40.5266,1343.29
9304,4,4,23,103.908,-1212.19,-192.333,1231.75
9305,5,4,23,580.38,-312.955,159.946,678.502
9306,6,4,23,-178.833,-624.367,-33.7498,650.349
9307,7,4,23,-35.1038,-665.976,240.889,709.072
9308,8,4,23,458.997,-608.32,342.521,835.496
9309,9,4,23,1664.6,173.504,-1174.49,2044.61
9310,10,4,23,1629.12,1443.15,-190.347,2184.71
9311,11,4,23,499.039,-1018.59,1294.84,1721.39
9312,12,4,23,-1134.5,-2576.72,-647.898,2889.01
9313,13,4,23,7.10769,681.219,-1860.38,1981.2
9314,14,4,23,603.37,2100.37,-440.738,2229.31
9315,15,4,23,-2263.32,600.551,1672.61,2877.65
9316,16,4,23,-1755.26,-852.666,-517.626,2018.89
9317,17,4,23,-635.551,-44.1276,-569.183,854.308
9318,18,4,23,41.6324,21.4358,-104.933,114.907
9319,19,4,23,732.017,505.988,-22.1992,890.149
9320,20,4,23,2124.12,460.172,-1188.05,2476.92
9321,21,4,23,350.192,1448.22,-517.109,1577.15
9322,22,4,23,-1485.93,-249.88,1101.33,1866.38
9323,23,4,23,-555.904,720.904,-39.1977,911.191
9324,24,4,23,-490.805,-94.5392,168.497,527.465
9325,0,5,23,929.945,14.3748,100.618,935.483
9326,1,5,23,89.6667,-151.753,19.4824,177.338
9327,2,5,23,-739.879,-535.123,-2.28771,913.117
9328,3,5,23,-596.3,-284.659,50.142,662.66
9329,4,5,23,-137.172,-78.9876,-8.3901,158.511
9330,5,5,23,183.151,-283.162,-5.14561,337.271
9331,6,5,23,-67.122,-500.672,-101.902,515.327
9332,7,5,23,-105.938,166.343,43.9252,202.045
9333,8,5,23,708.603,-480.726,304.232,908.721
9334,9,5,23,1989.6,456.813,86.5876,2043.2
9335,10,5,23,294.173,-666.429,-387.494,825.116
9336,11,5,23,-1693.08,-941.549,-224.265,1950.21
9337,12,5,23,336.451,-1049.19,-292.488,1139.98
9338,13,5,23,2469.99,-796.008,-1566.34,3031.15
9339,14,5,23,462.858,-2079.94,-25.3728,2130.97
9340,15,5,23,-2734.18,-1071.34,2037.07,3573.96
9341,16,5,23,-1708.14,-154.053,243.616,1732.29
9342,17,5,23,-70.4771,371.722,-36.7637,380.126
9343,18,5,23,976.062,389.402,143.823,1060.67
9344,19,5,23,1448.19,679.784,145.848,1606.44
9345,20,5,23,1501.12,408.357,-494.314,1632.32
9346,21,5,23,10.8483,-1214.76,10.737,1214.86
9347,22,5,23,-1294.67,650.565,686.315,1603.26
9348,23,5,23,-1141.15,1326.88,114.077,1753.81
9349,24,5,23,-1893.88,735.512,-663.281,2137.22
9350,0,6,23,647.954,-167.807,319.273,741.579
9351,1,6,23,1.07509,-633.007,-221.44,670.623
9352,2,6,23,-587.261,-5.23066,-1.32812,587.286
9353,3,6,23,-240.923,-58.2871,-172.164,301.798
9354,4,6,23,105.405,231.314,-250.241,356.703
9355,5,6,23,158.696,194.931,-239.057,346.887
9356,6,6,23,270.672,365.709,-58.6641,458.746
9357,7,6,23,-15.1578,1551.73,18.5669,1551.91
9358,8,6,23,749.468,780.876,115.761,1088.52
9359,9,6,23,1478.9,1600.96,1165.7,2471.65
9360,10,6,23,230.761,754.385,-80.4385,792.98
9361,11,6,23,116.278,463.017,292.886,560.078
9362,12,6,23,-988.961,1462.88,-612.036,1868.86
9363,13,6,23,-1023.65,-851.74,-588.947,1456.08
9364,14,6,23,328.037,-2409.32,133.789,2435.23
9365,15,6,23,-337.426,-1562.94,105.966,1602.46
9366,16,6,23,-312.197,202.644,72.0442,379.106
9367,17,6,23,-92.0959,590.116,-45.9226,599.022
9368,18,6,23,349.694,1088.09,704.996,1342.85
9369,19,6,23,750.972,570.49,173.639,958.941
9370,20,6,23,229.579,-696.157,18.3238,733.264
9371,21,6,23,592.399,-1991.1,268.2,2094.6
9372,22,6,23,1055.71,-450.062,896.994,1456.6
9373,23,6,23,-470.957,-93.341,-408.213,630.199
9374,24,6,23,-1673.54,1360.03,-922.04,2345.33
9375,0,7,23,-0.454288,727.8,-112.084,736.381
9376,1,7,23,252.243,764.691,31.7842,805.847
9377,2,7,23,-165.159,1319.82,-16.3753,1330.21
9378,3,7,23,-359.756,686.653,6.4394,775.215
9379,4,7,23,116.045,99.893,-298.728,335.684
9380,5,7,23,317.547,-120.014,-214.03,401.308
9381,6,7,23,1289.67,-48.6871,483.015,1378.02
9382,7,7,23,309.229,363.462,1.89317,477.211
9383,8,7,23,757.831,1430.29,-342.105,1654.41
9384,9,7,23,1963.11,591.938,1380.09,2471.61
9385,10,7,23,-843.766,68.5298,-436.445,952.429
9386,11,7,23,-984.584,-699.604,439.107,1285.17
9387,12,7,23,-978.307,-1076.5,-112.894,1459.0
9388,13,7,23,-1402.22,588.539,-404.685,1573.64
9389,14,7,23,-248.344,332.37,189.626,456.182
9390,15,7,23,-122.217,1049.41,104.458,1061.66
9391,16,7,23,444.922,400.747,9.89324,598.876
9392,17,7,23,814.97,809.009,11.7292,1148.39
9393,18,7,23,956.436,-68.5696,1339.02,1646.95
9394,19,7,23,-336.056,340.539,61.9197,482.426
9395,20,7,23,-1060.47,-139.714,-993.667,1459.96
9396,21,7,23,256.943,695.051,180.859,762.775
9397,22,7,23,603.087,-1156.12,219.617,1322.33
9398,23,7,23,668.949,-1019.05,428.568,1292.14
9399,24,7,23,1012.87,268.98,-174.073,1062.34
9400,0,8,23,721.735,371.53,-196.311,835.149
9401,1,8,23,593.093,560.224,34.2091,816.567
9402,2,8,23,-665.299,500.257,-6.32653,832.418
9403,3,8,23,-1460.85,296.449,729.288,1659.46
9404,4,8,23,-701.263,202.964,-263.689,776.206
9405,5,8,23,10.1157,499.932,-309.059,587.836
9406,6,8,23,754.149,213.119,310.867,843.089
9407,7,8,23,1463.82,-810.419,646.367,1793.69
9408,8,8,23,977.944,508.705,-6.37609,1102.36
9409,9,8,23,117.138,-1125.06,389.244,1196.24
9410,10,8,23,-1060.78,-2503.92,-139.308,2722.92
9411,11,8,23,-1028.75,-1187.37,40.4377,1571.57
9412,12,8,23,299.181,-1656.78,38.9077,1684.03
9413,13,8,23,385.222,-105.007,-219.672,455.717
9414,14,8,23,788.909,1150.35,547.908,1498.63
9415,15,8,23,-269.049,2103.68,-55.3226,2121.53
9416,16,8,23,-552.599,951.863,-892.313,1416.91
9417,17,8,23,-561.413,-172.999,-4.84201,587.483
9418,18,8,23,-118.776,-652.96,822.069,1056.53
9419,19,8,23,679.828,-500.687,154.226,858.277
9420,20,8,23,584.092,-73.1098,-572.311,821.004
9421,21,8,23,-424.004,532.11,-6.60425,680.415
9422,22,8,23,-658.396,-361.059,326.353,818.752
9423,23,8,23,954.14,-599.134,-1059.15,1546.33
9424,24,8,23,902.528,-1338.84,272.405,1637.45
9425,0,9,23,376.935,-182.619,-2.71966,418.852
9426,1,9,23,380.971,-1316.25,69.927,1372.06
9427,2,9,23,-428.935,-1483.05,-59.2734,1544.97
9428,3,9,23,-657.049,-453.388,326.325,862.417
9429,4,9,23,319.528,1175.13,69.682,1219.79
9430,5,9,23,327.702,1540.36,-7.20349,1574.85
9431,6,9,23,-20.6759,2292.22,-120.708,2295.49
9432,7,9,23,604.815,1535.01,-231.218,1665.99
9433,8,9,23,443.191,-935.908,291.506,1075.79
9434,9,9,23,-1049.52,-962.654,-491.785,1506.67
9435,10,9,23,-906.081,434.644,48.8369,1006.12
9436,11,9,23,-137.446,1433.96,-346.733,1481.68
9437,12,9,23,104.06,-96.9193,-204.737,249.277
9438,13,9,23,1404.92,-619.809,99.4089,1538.78
9439,14,9,23,1960.34,-318.209,1424.21,2443.88
9440,15,9,23,-320.707,-984.444,-122.411,1042.58
9441,16,9,23,-1831.76,-429.577,-1747.15,2567.57
9442,17,9,23,-789.852,-714.263,-31.1505,1065.37
9443,18,9,23,628.748,708.478,-3.28197,947.246
9444,19,9,23,243.794,-625.073,-117.119,681.079
9445,20,9,23,-27.6713,-579.095,96.1223,587.67
9446,21,9,23,-31.0055,-1163.86,214.579,1183.88
9447,22,9,23,-528.157,571.778,58.6998,780.594
9448,23,9,23,-308.829,-507.261,-94.202,601.301
9449,24,9,23,-466.535,-550.874,258.457,766.758
9450,0,10,23,-1545.53,-163.949,10.9669,1554.24
9451,1,10,23,-707.337,-848.962,51.761,1106.23
9452,2,10,23,197.564,-1043.83,151.713,1073.14
9453,3,10,23,1197.33,-293.431,14.6578,1232.85
9454,4,10,23,1292.48,102.274,231.702,1317.06
9455,5,10,23,1127.21,-57.627,-23.6485,1128.93
9456,6,10,23,748.803,731.154,234.302,1072.47
9457,7,10,23,-1764.31,500.241,-390.764,1875.03
9458,8,10,23,-1519.72,-1038.7,157.614,1847.51
9459,9,10,23,1487.69,-60.7282,1156.93,1885.58
9460,10,10,23,1335.84,2028.01,953.047,2608.75
9461,11,10,23,-1560.31,1576.85,-1716.65,2804.98
9462,12,10,23,-1754.59,331.476,-1891.98,2601.55
9463,13,10,23,163.932,-176.555,-241.815,341.35
9464,14,10,23,424.275,-911.523,88.5688,1009.32
9465,15,10,23,-380.417,-1458.25,-91.706,1509.84
9466,16,10,23,-282.418,712.754,-104.498,773.755
9467,17,10,23,576.642,701.536,537.425,1055.22
9468,18,10,23,-29.5859,979.461,628.998,1164.41
9469,19,10,23,-607.744,249.581,-235.447,697.911
9470,20,10,23,45.3036,297.383,15.2915,301.202
9471,21,10,23,726.869,130.47,445.248,862.326
9472,22,10,23,-1.79554,245.702,-4.37172,245.747
9473,23,10,23,-168.512,684.325,68.9758,708.135
9474,24,10,23,815.301,583.509,-36.5168,1003.26
9475,0,11,23,-993.092,-560.084,-1.92437,1140.14
9476,1,11,23,-498.91,620.493,8.12958,796.234
9477,2,11,23,126.597,875.597,83.2408,888.609
9478,3,11,23,489.054,-153.176,-26.9239,513.188
9479,4,11,23,555.332,-1304.54,236.801,1437.46
9480,5,11,23,956.582,-800.486,43.9317,1248.1
9481,6,11,23,537.192,-997.646,516.99,1245.45
9482,7,11,23,-1165.04,-1048.05,-34.7212,1567.46
9483,8,11,23,-117.779,205.852,322.023,399.932
9484,9,11,23,2017.2,785.271,2009.09,2953.34
9485,10,11,23,731.493,-223.552,785.58,1096.45
9486,11,11,23,-1833.98,-1476.94,-1382.11,2730.39
9487,12,11,23,-1649.34,-55.9268,-1523.88,2246.25
9488,13,11,23,161.92,385.183,-104.859,430.789
9489,14,11,23,678.647,327.294,146.006,767.464
9490,15,11,23,1303.57,256.786,195.607,1342.94
9491,16,11,23,328.031,1709.33,-7.51592,1740.54
9492,17,11,23,-523.145,607.138,-4.72565,801.448
